CustomerKey|SalesAmount|Awarded|PointAwardedinReturnTrnx|Used|TotalAwarded|TotalUsed|JuneEndUsed|DecEndUsed|PointUsageinCampaignPeriods
883|529,89|2,65|0|0|2,65|0|0|0|0
886|5460,07|45,9195|0|0|45,9195|0|0|0|0
887|3070,91|16,9303|0|0|16,9303|0|0|0|0
891|1327,27|8,2399|0|0|8,2399|0|0|0|0
893|319,91|2,85|0|0|2,85|0|0|0|0
894|1783,63|17,34|0|9,9|17,34|9,9|0|9,9|1
895|299,98|1,5|0|0|1,5|0|0|0|0
896|1456,69|7,29|0|0|7,29|0|0|0|0
897|7751,82|50,3198|0|27,89|50,3198|27,89|0|27,89|1
899|2391,05|22,8998|0|0|22,8998|0|0|0|0
900|708,81|4,8399|0|0|4,8399|0|0|0|0
902|487,82|3,2899|0|0|3,2899|0|0|0|0
905|651,89|5,26|0|0|5,26|0|0|0|0
908|843,53|5,27|0|0|5,27|0|0|0|0
911|9005,87|59,0905|0|0|59,0905|0|0|0|0
913|1409,91|7,05|0|0|7,05|0|0|0|0
916|49,99|0,25|0|0|0,25|0|0|0|0
919|407,87|2,04|0|0|2,04|0|0|0|0
920|617,68|3,1901|0|0|3,1901|0|0|0|0
925|709,76|3,55|0|0|3,55|0|0|0|0
933|539,9|2,7|0|0|2,7|0|0|0|0
934|2857,07|19,7801|0|17,0999|19,7801|17,0999|0|0|0
936|1845,8|12,3698|0|0|12,3698|0|0|0|0
937|1463,83|12,8298|0|3,96|12,8298|3,96|0|0|0
939|259,8|1,3|0|0|1,3|0|0|0|0
943|584,83|4,1499|0|0|4,1499|0|0|0|0
946|8335,14|46,9798|0|0|46,9798|0|0|0|0
951|15707,73|132,8797|0|40,2401|132,8797|40,2401|0|0|0
952|1256,23|7,53|0|0|7,53|0|0|0|0
955|488,03|4,5301|0|0|4,5301|0|0|0|0
956|369,94|1,85|0|0|1,85|0|0|0|0
960|498,88|0,65|0|0|0,65|0|0|0|0
964|2006,68|60,1|0|0|60,1|0|0|0|0
969|299,98|1,5|0|0|1,5|0|0|0|0
970|924,72|6,55|0|0|6,55|0|0|0|0
971|720|3,6|0|0|3,6|0|0|0|0
974|142,37|0,71|0|0|0,71|0|0|0|0
978|419,7|4,2|0|0|4,2|0|0|0|0
979|297,8|2,9801|0|0|2,9801|0|0|0|0
981|1389,42|8,7201|0|0|8,7201|0|0|0|0
982|1334,7|13,3499|0|0|13,3499|0|0|0|0
983|1687,54|13,93|0|0|13,93|0|0|0|0
985|1371,28|4,88|0|0|4,88|0|0|0|0
987|3455,6|12,88|0|3,3|12,88|3,3|0|0|0
988|478,4|4,58|0|0|4,58|0|0|0|0
989|3496,02|17,4796|0|0|17,4796|0|0|0|0
990|3690,22|22,6901|0|0|22,6901|0|0|0|0
992|2493,58|11,7601|0|0|11,7601|0|0|0|0
993|3612,68|28,5599|0|5,9599|28,5599|5,9599|0|5,9599|1
997|449,78|3,75|0|0|3,75|0|0|0|0
1000|304,29|2,24|0|0|2,24|0|0|0|0
1001|1199,72|6,8099|0|0|6,8099|0|0|0|0
1004|388,97|2,99|0|0|2,99|0|0|0|0
1011|1166,65|6,5899|0|0|6,5899|0|0|0|0
1012|1136,45|8,11|0|7,75|8,11|7,75|0|7,75|1
1014|39,99|0,2|0|0|0,2|0|0|0|0
1015|879,48|5,31|0|0|5,31|0|0|0|0
1016|6366,65|46,48|0|0|46,48|0|0|0|0
1020|2777,11|29,9294|0|0|29,9294|0|0|0|0
1021|129,99|0,65|0|0|0,65|0|0|0|0
1023|22830,82|177,1501|0|136,4799|177,1501|136,4799|20|0|0,1465
1024|1767,45|8,83|0|2|8,83|2|0|0|0
1027|1718,72|10|0|0|10|0|0|0|0
1028|2457,65|14,1301|0|0|14,1301|0|0|0|0
1029|857,69|5,29|0|0|5,29|0|0|0|0
1030|3748,98|26,6501|0|0|26,6501|0|0|0|0
1031|1241,58|61,48|0|0|61,48|0|0|0|0
1033|7697,1|64,9902|0|60,27|64,9902|60,27|0|0|0
1034|877,76|4,3901|0|0|4,3901|0|0|0|0
1036|2966,48|16,37|0|0|16,37|0|0|0|0
1037|2236,96|14,3701|0|21,64|14,3701|21,64|0|21,64|1
1039|1549,42|10,9498|0|0|10,9498|0|0|0|0
1040|1427,97|7,6301|0|4,27|7,6301|4,27|0|0|0
1042|1076,26|5,6999|0|0|5,6999|0|0|0|0
1043|2118,19|16,51|0|0|16,51|0|0|0|0
1044|8707,1|65,0001|0|107,8501|65,0001|107,8501|16,41|0|0,1521
1046|99,89|0,5|0|0|0,5|0|0|0|0
1048|639,76|3,2|0|0|3,2|0|0|0|0
1049|1109,66|9,2|0|0|9,2|0|0|0|0
1051|1517,82|8,7499|0|0|8,7499|0|0|0|0
1052|1056,05|5,2798|0|0|5,2798|0|0|0|0
1053|959,6|4,7999|0|0|4,7999|0|0|0|0
1056|473,84|2,3698|0|0|2,3698|0|0|0|0
1057|788,81|3,94|0|0|3,94|0|0|0|0
1061|3390,75|72,3|0|0|72,3|0|0|0|0
1065|519,88|2,5999|0|0|2,5999|0|0|0|0
1066|1555,52|9,78|0|0|9,78|0|0|0|0
1068|209,96|0|0|0|0|0|0|0|0
1070|4385,4|21,9403|0|0|21,9403|0|0|0|0
1074|1699,24|9,9098|0|0|9,9098|0|0|0|0
1075|1401,54|14,0199|0|0|14,0199|0|0|0|0
1077|716,88|5,4201|0|0|5,4201|0|0|0|0
1082|2543,95|15,6299|0|7,95|15,6299|7,95|0|7,95|1
1083|139,83|0,7|0|0|0,7|0|0|0|0
1084|631,34|3,97|0|0|3,97|0|0|0|0
1088|7471,24|55,2396|0|48,9902|55,2396|48,9902|0|1,97|0,0402
1089|829,83|4,15|0|0|4,15|0|0|0|0
1093|2347,07|13,3101|0|0|13,3101|0|0|0|0
1094|4503,04|35,6101|0|19,16|35,6101|19,16|0|8,16|0,4258
1096|14558,61|127,3802|0|63,2799|127,3802|63,2799|0|21,5899|0,3411
1097|189,95|0,95|0|0|0,95|0|0|0|0
1101|1703,26|15,31|0|0|15,31|0|0|0|0
1104|1129,76|6|0|0|6|0|0|0|0
1106|414,62|4,1502|0|0|4,1502|0|0|0|0
1110|662,75|6,13|0|39,2|6,13|39,2|0|0|0
1111|7716,32|51,0703|0|34,92|51,0703|34,92|22,79|0|0,6526
1112|1899,68|12,4399|0|0|12,4399|0|0|0|0
1113|1675,62|12,7599|0|0|12,7599|0|0|0|0
1116|129,99|0,65|0|0|0,65|0|0|0|0
1118|179,82|1,8|0|0|1,8|0|0|0|0
1122|329,67|1,83|0|0|1,83|0|0|0|0
1123|722,47|5,9401|0|4,71|5,9401|4,71|0|0|0
1124|243,87|1,22|0|0|1,22|0|0|0|0
1125|2829,36|22,8499|0|0|22,8499|0|0|0|0
1128|829,75|5,2499|0|0|5,2499|0|0|0|0
1129|5912,5|31,9496|0|0|31,9496|0|0|0|0
1130|399,92|1,9999|0|0|1,9999|0|0|0|0
1136|3905,86|22,1999|0|7,55|22,1999|7,55|0|0|0
1140|137,92|0,69|0|0|0,69|0|0|0|0
1141|479,99|2,4|0|0|2,4|0|0|0|0
1142|1691,81|13,27|0|0|13,27|0|0|0|0
1143|732,69|4,69|0|0|4,69|0|0|0|0
1144|499,94|2,5|0|0|2,5|0|0|0|0
1146|814,02|5,76|0|0|5,76|0|0|0|0
1147|127,92|0,64|0|0|0,64|0|0|0|0
1148|9433,86|61,6998|0|54,08|61,6998|54,08|0|0|0
1149|299,31|1,5001|0|0|1,5001|0|0|0|0
1152|905,24|5,4598|0|0|5,4598|0|0|0|0
1153|459,75|0|0|0|0|0|0|0|0
1156|47,96|0,48|0|0|0,48|0|0|0|0
1159|2345,76|45,0299|0|0|45,0299|0|0|0|0
1160|329,89|1,65|0|0|1,65|0|0|0|0
1163|2788,43|13,9501|0|0|13,9501|0|0|0|0
1173|1886,04|11,9198|0|0|11,9198|0|0|0|0
1174|179,93|0,9003|0|0|0,9003|0|0|0|0
1176|902,8|4,5102|0|0|4,5102|0|0|0|0
1177|862,35|5,98|0|0|5,98|0|0|0|0
1178|2060,33|15,2099|0|0|15,2099|0|0|0|0
1179|429,85|4,3|0|0|4,3|0|0|0|0
1180|313,29|2,78|0|0|2,78|0|0|0|0
1182|726,67|8,6001|0|0|8,6001|0|0|0|0
1185|799,79|4|0|0|4|0|0|0|0
1189|934,16|9,3902|0|0|9,3902|0|0|0|0
1190|1020,65|5,5999|0|0|5,5999|0|0|0|0
1192|3812,81|23,9402|0|8,56|23,9402|8,56|0|0|0
1193|2993,82|16,6598|0|0|16,6598|0|0|0|0
1195|1254,08|6,27|0|0|6,27|0|0|0|0
1198|1591,59|12,9698|0|0|12,9698|0|0|0|0
1207|139,98|1,05|0|0|1,05|0|0|0|0
1208|871,57|6,9101|0|0|6,9101|0|0|0|0
1210|130,24|0,6499|0|0|0,6499|0|0|0|0
1211|169,97|0,85|0|0|0,85|0|0|0|0
1212|1252,94|8,56|0|0|8,56|0|0|0|0
1213|3879,61|19,3899|0|0|19,3899|0|0|0|0
1214|484,87|2,4301|0|0|2,4301|0|0|0|0
1216|1569,31|8,2498|0|0|8,2498|0|0|0|0
1218|313,4|53,13|0|0|53,13|0|0|0|0
1222|332,29|3,33|0|0|3,33|0|0|0|0
1223|8958,88|39,8399|0|8,3201|39,8399|8,3201|0|0|0
1225|189,99|0,95|0|0|0,95|0|0|0|0
1226|3238,75|29,9|0|42,17|29,9|42,17|0|22,07|0,5233
1229|2308,37|18,44|0|0|18,44|0|0|0|0
1231|339,8|3,4|0|0|3,4|0|0|0|0
1232|525,66|2,63|0|0|2,63|0|0|0|0
1233|2697,01|15,2399|0|0|15,2399|0|0|0|0
1234|1608,56|8,04|0|0|8,04|0|0|0|0
1235|2223,76|13,7899|0|0|13,7899|0|0|0|0
1237|251,89|2,62|0|0|2,62|0|0|0|0
1241|1930,84|16,2203|0|0|16,2203|0|0|0|0
1242|554,86|3,17|0|0|3,17|0|0|0|0
1243|1486,56|7,4399|0|0|7,4399|0|0|0|0
1247|739,87|3,7|0|0|3,7|0|0|0|0
1248|2029,62|10,2002|0|0|10,2002|0|0|0|0
1249|393,91|3,09|0|0|3,09|0|0|0|0
1250|572,46|5,73|0|0|5,73|0|0|0|0
1253|1948,94|11,4901|0|3,15|11,4901|3,15|0|0|0
1254|4681,56|24,3699|0|0|24,3699|0|0|0|0
1255|983,77|5,97|0|0|5,97|0|0|0|0
1257|324,72|3,25|0|0|3,25|0|0|0|0
1258|299,75|2,5|0|0|2,5|0|0|0|0
1259|431,82|3,01|0|0|3,01|0|0|0|0
1263|1009,87|6,8|0|0|6,8|0|0|0|0
1264|649,87|3,76|0|0|3,76|0|0|0|0
1269|901,33|6,9399|0|0|6,9399|0|0|0|0
1273|1258,52|11,2298|0|0|11,2298|0|0|0|0
1276|30286,39|215,6303|0|301,5199|215,6303|301,5199|9,38|6,02|0,051
1278|3215,59|30,4|0|12,94|30,4|12,94|0|0|0
1279|2229,29|15,93|0|0|15,93|0|0|0|0
1281|442,4|2,92|0|0|2,92|0|0|0|0
1283|465,79|3,0799|0|0|3,0799|0|0|0|0
1284|8505,74|67,5799|0|75,08|67,5799|75,08|0|0|0
1287|436,72|4,3699|0|0|4,3699|0|0|0|0
1288|934,11|5,2301|0|2,3299|5,2301|2,3299|0|0|0
1292|13117,04|92,21|0|0|92,21|0|0|0|0
1293|140,46|1,4601|0|0|1,4601|0|0|0|0
1297|189,9|1,9|0|0|1,9|0|0|0|0
1299|639,89|4,4999|0|0|4,4999|0|0|0|0
1300|1215,53|6,9701|0|3|6,9701|3|0|3|1
1301|2711,74|17,19|0|0|17,19|0|0|0|0
1302|548,65|5,49|0|0|5,49|0|0|0|0
1303|13708,87|109,1298|0|81,9199|109,1298|81,9199|32,9999|0|0,4028
1304|59,96|0,3|0|0|0,3|0|0|0|0
1307|5370,52|33,3399|0|17,5298|33,3399|17,5298|0|0|0
1308|3277,05|18,1801|0|16,75|18,1801|16,75|16,75|0|1
1314|979,68|5,4|0|0|5,4|0|0|0|0
1317|1186,71|8,8296|0|0|8,8296|0|0|0|0
1318|2773,66|15,1899|0|35,69|15,1899|35,69|0|0|0
1319|1054,6|6,9599|0|0|6,9599|0|0|0|0
1320|2108,01|10,5399|0|0|10,5399|0|0|0|0
1323|1036,23|8,36|0|0|8,36|0|0|0|0
1325|1184,67|7,05|0|0|7,05|0|0|0|0
1326|522,86|2,61|0|0|2,61|0|0|0|0
1331|1167,12|9,3301|0|28,72|9,3301|28,72|0|26,75|0,9314
1332|34,93|0,35|0|0|0,35|0|0|0|0
1335|1026,11|8,21|0|0|8,21|0|0|0|0
1337|420,51|2,7801|0|0|2,7801|0|0|0|0
1338|4590,38|39,2701|0|18,4|39,2701|18,4|0|0|0
1340|2379,32|11,8999|0|0|11,8999|0|0|0|0
1341|880|3,25|0|0|3,25|0|0|0|0
1342|1230,91|6,9899|0|0|6,9899|0|0|0|0
1345|137,66|0,69|0|0|0,69|0|0|0|0
1346|149,82|1,5|0|0|1,5|0|0|0|0
1347|835,75|4,1801|0|0|4,1801|0|0|0|0
1348|1011,22|8,03|0|6,3|8,03|6,3|0|0|0
1349|731,69|3,6601|0|0|3,6601|0|0|0|0
1352|572,77|3,94|0|0|3,94|0|0|0|0
1354|3329,74|20,5699|0|13,71|20,5699|13,71|0|0|0
1356|123,45|1,23|0|0|1,23|0|0|0|0
1357|1163,67|8,56|0|0|8,56|0|0|0|0
1358|1173,7|6,8698|0|0|6,8698|0|0|0|0
1359|4842,38|40,1801|0|26,08|40,1801|26,08|0|6,6|0,253
1361|389,94|2,9501|0|0|2,9501|0|0|0|0
1362|3474,68|72,3496|0|13,74|72,3496|13,74|0|0|0
1363|860,84|4,3|0|0|4,3|0|0|0|0
1364|832,4|4,4001|0|0|4,4001|0|0|0|0
1365|1337,6|7,3399|0|2,2|7,3399|2,2|0|0|0
1366|334,91|1,68|0|0|1,68|0|0|0|0
1369|1349,66|6,7499|0|0|6,7499|0|0|0|0
1371|420,87|4,21|0|33|4,21|33|0|0|0
1372|3280,21|17,5298|0|0|17,5298|0|0|0|0
1376|7030,49|49,4597|0|19,47|49,4597|19,47|0|0|0
1380|3019,86|28,99|0|0|28,99|0|0|0|0
1382|556,49|5,56|0|0|5,56|0|0|0|0
1385|329,69|1,7001|0|0|1,7001|0|0|0|0
1386|118,96|0,59|0|0|0,59|0|0|0|0
1387|1664,01|13,1901|0|0|13,1901|0|0|0|0
1388|1074,61|5,37|0|0|5,37|0|0|0|0
1389|1784,05|12,4402|0|0|12,4402|0|0|0|0
1391|129,99|1,3|0|0|1,3|0|0|0|0
1393|459,83|2,2999|0|0|2,2999|0|0|0|0
1394|1246,64|10,8199|0|4,16|10,8199|4,16|0|0|0
1396|149,95|0,75|0|0|0,75|0|0|0|0
1397|2314,97|15,9199|0|0|15,9199|0|0|0|0
1399|429,94|2,15|0|0|2,15|0|0|0|0
1400|230,92|1,1601|0|0|1,1601|0|0|0|0
1401|1105,56|5,5297|0|0|5,5297|0|0|0|0
1402|354,82|1,78|0|0|1,78|0|0|0|0
1404|569,85|2,85|0|0|2,85|0|0|0|0
1406|260,95|2,11|0|0|2,11|0|0|0|0
1408|655,66|6,56|0|0|6,56|0|0|0|0
1410|529,8|2,6499|0|0|2,6499|0|0|0|0
1411|901,89|4,51|0|0|4,51|0|0|0|0
1412|1329,35|6,6501|0|0|6,6501|0|0|0|0
1413|849,19|7,12|0|4,75|7,12|4,75|0|0|0
1414|5577,45|43,7999|0|0|43,7999|0|0|0|0
1416|2472,75|16,97|0|0|16,97|0|0|0|0
1417|4627,78|36,1101|0|0|36,1101|0|0|0|0
1418|1919,41|13,7998|0|3,7|13,7998|3,7|0|3,7|1
1422|3321,81|20,7899|0|0|20,7899|0|0|0|0
1423|1090,82|7,1199|0|7|7,1199|7|7|0|1
1425|565,85|3,5599|0|0|3,5599|0|0|0|0
1428|1566,23|9,64|0|0|9,64|0|0|0|0
1429|811,74|7,12|0|0|7,12|0|0|0|0
1431|631,13|7,3298|0|5,28|7,3298|5,28|0|0|0
1433|5835,34|42,9101|0|0|42,9101|0|0|0|0
1434|5997,58|56,4597|0|57,4599|56,4597|57,4599|0|1,52|0,0264
1436|779,07|6,62|0|0|6,62|0|0|0|0
1437|1323,78|7,57|0|0|7,57|0|0|0|0
1438|159,95|1,6|0|0|1,6|0|0|0|0
1439|1520,42|7,61|0|0|7,61|0|0|0|0
1440|1755,42|10,34|0|0|10,34|0|0|0|0
1441|1756,29|15,1399|0|0|15,1399|0|0|0|0
1442|5845,42|38,5598|0|39,7001|38,5598|39,7001|0|11|0,277
1445|2989,26|17,8398|0|0|17,8398|0|0|0|0
1447|2696,2|14,8398|0|0|14,8398|0|0|0|0
1450|2837,02|17,1197|0|14|17,1197|14|0|0|0
1452|1172,68|6,0398|0|0|6,0398|0|0|0|0
1457|12509,35|88,729|0|77|88,729|77|66|0|0,8571
1458|199,98|1|0|0|1|0|0|0|0
1465|1419,69|10,6999|0|0|10,6999|0|0|0|0
1466|5097,86|32,4699|0|12,67|32,4699|12,67|0|12,67|1
1468|858,26|4,2899|0|0|4,2899|0|0|0|0
1473|1234,02|9,9399|0|0|9,9399|0|0|0|0
1474|189,95|0,95|0|0|0,95|0|0|0|0
1477|1425,56|7,14|0|0|7,14|0|0|0|0
1478|1267,46|6,34|0|0|6,34|0|0|0|0
1480|449,9|2,25|0|0|2,25|0|0|0|0
1481|589,85|3,8|0|0|3,8|0|0|0|0
1482|2612,38|17,9299|0|0|17,9299|0|0|0|0
1483|189,95|0,95|0|0|0,95|0|0|0|0
1484|1534,69|7,68|0|0|7,68|0|0|0|0
1485|271,91|2,72|0|0|2,72|0|0|0|0
1486|161,48|1,61|0|0|1,61|0|0|0|0
1487|2124,34|15,3799|0|13,0001|15,3799|13,0001|0|0|0
1488|99,9|1|0|0|1|0|0|0|0
1490|4122,58|26,7697|0|0|26,7697|0|0|0|0
1491|359,9|2,95|0|0|2,95|0|0|0|0
1494|2057,42|13,49|0|0|13,49|0|0|0|0
1496|4644,98|26,7797|0|0|26,7797|0|0|0|0
1497|419,9|2,0999|0|0|2,0999|0|0|0|0
1500|1109,69|5,55|0|0|5,55|0|0|0|0
1502|363,92|1,19|0|0|1,19|0|0|0|0
1505|638,52|3,1899|0|0|3,1899|0|0|0|0
1506|1697,05|13,1399|0|0|13,1399|0|0|0|0
1507|2224,44|17,0597|0|0|17,0597|0|0|0|0
1509|1749,57|9,9698|0|0|9,9698|0|0|0|0
1510|10585,59|85,0598|0|40,16|85,0598|40,16|0|0|0
1511|4105,43|23,4598|0|13,48|23,4598|13,48|0|0|0
1512|370,35|3,71|0|0|3,71|0|0|0|0
1513|3635,66|26,4701|0|0|26,4701|0|0|0|0
1514|364,16|1,9699|0|0|1,9699|0|0|0|0
1515|3132,16|19,3699|0|0|19,3699|0|0|0|0
1517|577,82|2,89|0|0|2,89|0|0|0|0
1518|474,89|4,75|0|0|4,75|0|0|0|0
1521|2096,01|13,1098|0|0|13,1098|0|0|0|0
1525|291,93|2,22|0|0|2,22|0|0|0|0
1527|6927,34|64,9203|0|66,3401|64,9203|66,3401|0|0|0
1528|338,11|3,38|0|0|3,38|0|0|0|0
1530|249,95|1,25|0|0|1,25|0|0|0|0
1531|169,95|0,85|0|0|0,85|0|0|0|0
1535|1211,74|8,9199|0|0|8,9199|0|0|0|0
1536|2499,47|14,4999|0|0|14,4999|0|0|0|0
1539|299,93|1,5|0|0|1,5|0|0|0|0
1544|14097,87|100,7096|0|63,7999|100,7096|63,7999|0|0|0
1545|2354,59|11,7799|0|0|11,7799|0|0|0|0
1546|4917,29|36,0095|0|0|36,0095|0|0|0|0
1547|480,44|2,4|0|0|2,4|0|0|0|0
1548|3895,14|26,7003|0|15,07|26,7003|15,07|0|0|0
1550|736,91|4,5299|0|0|4,5299|0|0|0|0
1551|349,8|1,75|0|0|1,75|0|0|0|0
1552|6984,3|51,1998|0|28,3402|51,1998|28,3402|5,3101|17,7301|0,8129
1553|347,87|1,74|0|0|1,74|0|0|0|0
1555|69,99|0,41|0|0|0,41|0|0|0|0
1556|2996,63|20,3699|0|12,45|20,3699|12,45|0|0|0
1557|230,98|1,56|0|0|1,56|0|0|0|0
1558|619,8|3,1|0|0|3,1|0|0|0|0
1559|2279,95|13,1101|0|0|13,1101|0|0|0|0
1560|599,85|4|0|0|4|0|0|0|0
1561|1849,33|11,3702|0|0|11,3702|0|0|0|0
1564|877,76|4,4201|0|0|4,4201|0|0|0|0
1566|2198,2|11,4497|0|0|11,4497|0|0|0|0
1569|6247,69|38,6298|0|19,7999|38,6298|19,7999|0|0|0
1570|209,79|1,05|0|0|1,05|0|0|0|0
1571|94,91|0,47|0|0|0,47|0|0|0|0
1572|805,15|4,91|0|0|4,91|0|0|0|0
1576|2121,79|10,68|0|0|10,68|0|0|0|0
1578|278,27|2,79|0|0|2,79|0|0|0|0
1579|119,92|1,2|0|0|1,2|0|0|0|0
1583|2924,07|21,1297|0|0|21,1297|0|0|0|0
1584|509,92|2,55|0|0|2,55|0|0|0|0
1585|1211,26|7,4499|0|0|7,4499|0|0|0|0
1587|2142,04|16,18|0|10,98|16,18|10,98|0|0|0
1590|1425,36|14,4497|0|8,84|14,4497|8,84|0|8,84|1
1591|1209,73|6,0498|0|0|6,0498|0|0|0|0
1593|9303,2|70,7901|0|59,31|70,7901|59,31|0|18,41|0,3104
1594|908,84|5,7901|0|0|5,7901|0|0|0|0
1595|1744,82|11,13|0|4,75|11,13|4,75|0|0|0
1596|733,52|6,34|0|0|6,34|0|0|0|0
1597|49,9|0,5|0|0|0,5|0|0|0|0
1599|2686,95|25,2|0|36,05|25,2|36,05|5|20|0,6934
1600|974,59|4,87|0|0|4,87|0|0|0|0
1604|720,62|6,56|0|0|6,56|0|0|0|0
1605|3102,58|15,5099|0|0|15,5099|0|0|0|0
1606|767,61|6,8201|0|0|6,8201|0|0|0|0
1608|1588,75|15,8901|0|0|15,8901|0|0|0|0
1609|399,85|2|0|0|2|0|0|0|0
1610|2019,85|17,8601|0|9,71|17,8601|9,71|0|0|0
1614|4613,61|30,2398|0|10,69|30,2398|10,69|0|0|0
1615|1421,56|7,1101|0|0|7,1101|0|0|0|0
1617|1002,43|6,0401|0|0|6,0401|0|0|0|0
1620|1811,24|16,2801|0|0|16,2801|0|0|0|0
1624|664,85|6,6501|0|0|6,6501|0|0|0|0
1625|279,95|1,4|0|0|1,4|0|0|0|0
1627|1744,25|10,12|0|0|10,12|0|0|0|0
1632|2729,3|18,3598|0|0|18,3598|0|0|0|0
1633|667,79|5,3301|0|0|5,3301|0|0|0|0
1635|560,37|2,8|0|0|2,8|0|0|0|0
1637|2134,56|12,5|0|0|12,5|0|0|0|0
1639|709,68|4,9|0|0|4,9|0|0|0|0
1640|2988,88|16,8699|0|0|16,8699|0|0|0|0
1641|7774,78|41,8299|0|30,78|41,8299|30,78|0|0|0
1642|1617,67|8,0899|0|0|8,0899|0|0|0|0
1644|2397,92|23,59|0|0|23,59|0|0|0|0
1645|1327,48|9,2998|0|0|9,2998|0|0|0|0
1648|7215,08|39,4998|0|24,49|39,4998|24,49|0|0|0
1649|730,7|5,51|0|0|5,51|0|0|0|0
1650|571,56|3,9499|0|0|3,9499|0|0|0|0
1651|2272,28|14,9799|0|0|14,9799|0|0|0|0
1652|2913,28|16,8198|0|0|16,8198|0|0|0|0
1653|1179,75|5,8999|0|0|5,8999|0|0|0|0
1654|349,95|1,75|0|0|1,75|0|0|0|0
1655|697,84|4,9901|0|0|4,9901|0|0|0|0
1656|116,86|0,61|0|0|0,61|0|0|0|0
1660|66,49|0,66|0|0|0,66|0|0|0|0
1663|109,95|0,55|0|0|0,55|0|0|0|0
1664|4432,96|35,9602|0|0|35,9602|0|0|0|0
1666|2032,87|10,1696|0|0|10,1696|0|0|0|0
1667|4220,07|22,3694|0|0|22,3694|0|0|0|0
1670|192,31|1,3599|0|0|1,3599|0|0|0|0
1671|1459,4|10,69|0|4,79|10,69|4,79|0|4,79|1
1673|1849,15|18,4903|0|0|18,4903|0|0|0|0
1675|72,64|0,73|0|0|0,73|0|0|0|0
1676|5978,89|30,7496|0|0|30,7496|0|0|0|0
1677|1292,69|61,97|0|9|61,97|9|0|9|1
1678|1790,5|61,4799|0|0|61,4799|0|0|0|0
1679|402,35|2,01|0|0|2,01|0|0|0|0
1680|981,53|6,66|0|0|6,66|0|0|0|0
1684|659,77|4,9|0|0|4,9|0|0|0|0
1686|1830,65|14,11|0|0|14,11|0|0|0|0
1688|702,87|7,0299|0|0|7,0299|0|0|0|0
1690|1653,64|10,5198|0|0|10,5198|0|0|0|0
1691|315,9|2,28|0|0|2,28|0|0|0|0
1693|916,58|4,97|0|0|4,97|0|0|0|0
1694|1769,09|13,2999|0|0|13,2999|0|0|0|0
1696|2876,95|18,9|0|0|18,9|0|0|0|0
1698|1744,91|13,4301|0|0|13,4301|0|0|0|0
1702|6204,81|31,0298|0|0|31,0298|0|0|0|0
1704|1004,49|8,95|0|8,64|8,95|8,64|0|0|0
1706|149,98|0,7499|0|0|0,7499|0|0|0|0
1707|170,95|1,71|0|0|1,71|0|0|0|0
1712|94,9|1,0899|0|0|1,0899|0|0|0|0
1713|3404,83|16,5298|0|0|16,5298|0|0|0|0
1714|1979,59|12,18|0|0|12,18|0|0|0|0
1715|429,8|3,65|0|0|3,65|0|0|0|0
1717|248,15|1,88|0|0|1,88|0|0|0|0
1719|1137,58|5,68|0|4|5,68|4|0|0|0
1720|1213,65|10,4399|0|0|10,4399|0|0|0|0
1722|1527,76|13,3101|0|0|13,3101|0|0|0|0
1723|2802,89|19,49|0|0|19,49|0|0|0|0
1725|3500,57|22,0799|0|53,68|22,0799|53,68|0|6,4|0,1192
1726|69,99|0,35|0|0|0,35|0|0|0|0
1727|1379,46|9,7999|0|0|9,7999|0|0|0|0
1730|1405,19|11,8301|0|6|11,8301|6|0|0|0
1731|369,87|3,7|0|0|3,7|0|0|0|0
1734|2118,47|12,71|0|0|12,71|0|0|0|0
1736|159,8|1,6|0|0|1,6|0|0|0|0
1738|359,9|3,6|0|0|3,6|0|0|0|0
1740|2502,42|18,7097|0|0|18,7097|0|0|0|0
1741|810,14|4,59|0|0|4,59|0|0|0|0
1744|3799,78|25,4503|0|0|25,4503|0|0|0|0
1745|7077,71|58,6105|0|45,56|58,6105|45,56|0|45,56|1
1747|2985,12|25,73|0|0|25,73|0|0|0|0
1749|3327,35|25,7|0|0|25,7|0|0|0|0
1750|352,32|1,7599|0|0|1,7599|0|0|0|0
1751|919,84|5,35|0|0|5,35|0|0|0|0
1752|123,49|1,23|0|0|1,23|0|0|0|0
1753|1826,21|17,3201|0|0|17,3201|0|0|0|0
1754|5126,17|33,8|0|0|33,8|0|0|0|0
1756|437,92|2,1901|0|0|2,1901|0|0|0|0
1759|3768,89|22,56|0|14,6201|22,56|14,6201|0|14,6201|1
1761|665,9|4,99|0|0|4,99|0|0|0|0
1762|1187,04|11,37|0|2,8|11,37|2,8|0|0|0
1763|1309,55|6,62|0|0|6,62|0|0|0|0
1764|3259,84|18,7804|0|0|18,7804|0|0|0|0
1770|449,93|2,2499|0|0|2,2499|0|0|0|0
1771|222,81|2,23|0|0|2,23|0|0|0|0
1775|599,93|3|0|0|3|0|0|0|0
1778|601,73|3,0102|0|0|3,0102|0|0|0|0
1779|4525,09|21,7897|0|9,3|21,7897|9,3|0|0|0
1781|769,02|3,85|0|0|3,85|0|0|0|0
1782|219,95|1,1|0|0|1,1|0|0|0|0
1783|177,91|1,53|0|0|1,53|0|0|0|0
1784|4344,24|27,5695|0|0|27,5695|0|0|0|0
1785|5428,69|93,3497|0|0|93,3497|0|0|0|0
1787|189,41|1,24|0|0|1,24|0|0|0|0
