CustomerKey	MDAY_VISIT_L36M	FDAY_VISIT_L36M	BF_VISIT_L36M	VDAY_VISIT_L36M	BTS_VISIT_L36M	NY_VISIT_L36M
728175	1	2	0	1	0	0
325969	0	0	0	0	0	1
220247	0	1	0	0	1	2
2000137	0	1	0	0	0	1
141418	1	0	0	0	0	1
2295319	0	0	0	0	0	1
792374	1	0	0	0	0	0
620226	0	0	0	0	1	0
158730	0	1	0	0	0	0
532741	1	0	0	0	0	0
2277082	0	0	1	0	0	0
611570	0	0	0	1	0	0
853891	0	0	1	0	0	1
2052998	0	0	0	0	0	1
97213	0	0	0	0	1	0
488536	0	1	0	0	0	0
71245	0	1	0	0	1	2
809686	0	0	1	0	0	0
2119424	0	1	0	0	0	0
2251114	0	0	0	0	1	0
1279008	0	0	0	0	0	1
27040	1	0	0	0	0	0
2128080	0	0	0	0	1	0
2259770	0	0	0	0	1	0
541397	1	0	0	1	1	0
132762	1	0	0	0	0	0
13475	3	2	0	0	0	1
35696	0	0	0	0	1	0
335598	0	0	0	1	0	0
598978	1	0	0	0	0	0
2040406	0	0	0	0	0	1
101149	1	0	0	0	0	0
128826	0	0	0	1	1	1
901107	1	0	0	0	0	0
555698	0	1	0	0	0	0
2014438	0	0	1	0	0	0
26067	0	0	0	0	0	1
422299	0	0	0	0	0	1
1033676	0	1	0	0	0	0
2127107	0	0	0	0	1	0
2221210	0	0	0	0	1	0
2144419	0	0	0	0	0	1
665404	1	1	2	1	1	0
2210845	0	1	0	0	0	0
137482	0	0	0	1	0	1
2023094	1	0	1	0	0	1
355873	0	1	2	0	2	0
909763	0	0	0	0	1	0
5792	1	1	1	0	1	1
760761	0	2	1	1	2	2
111514	0	0	0	0	1	0
2004073	0	0	0	0	1	0
2135763	0	0	1	0	0	0
347217	0	0	0	1	0	0
2098176	0	1	0	0	0	0
127117	2	2	1	2	1	2
146138	1	0	0	0	1	1
364529	1	1	0	0	0	0
92493	0	0	1	0	1	0
1374365	1	0	1	0	2	0
2042633	0	0	0	0	0	1
2302266	0	0	0	0	0	1
160439	0	2	0	0	1	0
428728	1	0	0	2	1	1
169095	1	2	0	0	1	2
2296103	0	0	0	0	0	1
183914	0	0	0	0	0	2
628098	0	0	0	0	1	0
2095494	0	1	0	0	0	0
2072019	0	0	0	0	0	1
177751	1	2	0	0	0	0
950911	0	1	0	0	0	0
662722	0	0	0	0	0	1
1026823	0	0	0	0	1	0
368465	2	0	0	0	0	0
1473924	0	0	1	0	0	0
635500	0	0	0	0	1	1
2278791	0	0	1	0	0	0
2085584	1	0	0	0	0	0
148365	1	1	0	0	1	2
1012428	1	1	0	1	0	1
367211	0	0	0	0	1	0
654066	0	0	1	0	0	0
2016665	0	0	1	0	0	1
2086838	2	0	0	0	0	0
213300	0	1	0	0	0	1
834870	0	0	0	0	0	1
192570	0	0	0	0	1	0
2270135	0	0	0	0	0	1
1058954	0	2	0	0	1	0
2055680	2	0	1	1	0	1
614252	2	2	1	1	3	1
218020	1	2	0	0	2	1
1048071	1	3	2	2	2	2
388459	0	1	0	0	0	0
1404269	0	0	0	1	1	0
858611	0	1	0	0	0	0
160957	0	0	0	1	2	0
179978	1	1	0	0	0	0
378094	0	2	0	0	0	0
2291383	0	0	0	0	0	1
143645	0	0	0	1	0	0
2065590	1	0	0	0	0	0
2084611	0	0	0	0	0	1
1018685	0	0	1	1	2	0
615506	1	0	0	0	0	0
2056934	0	0	0	2	0	0
2301748	0	0	0	0	0	1
407480	1	0	0	1	0	1
849955	0	0	0	0	1	0
972159	1	0	0	0	0	1
405771	1	1	2	1	0	1
2279309	0	0	1	0	0	1
398369	0	0	0	1	0	2
21441	1	0	1	0	0	0
181687	1	0	3	0	1	0
2046569	0	0	0	0	0	1
867267	0	1	0	0	1	2
2037913	0	0	0	0	0	1
154010	0	0	0	0	0	1
209364	0	1	1	1	0	1
2075955	1	0	0	0	0	0
183396	1	0	1	1	1	3
188634	1	1	1	1	1	0
2152385	0	0	0	0	0	1
439093	0	1	0	0	0	0
2034432	0	1	0	0	1	2
126599	2	1	0	0	1	2
716038	0	1	0	0	0	1
252378	0	1	0	2	3	2
117943	0	0	0	0	1	0
908415	0	1	0	0	1	0
771644	1	0	0	0	0	0
1352599	0	0	0	0	1	0
263198	0	2	1	1	0	0
973507	1	1	0	0	0	0
2043088	0	0	0	0	0	1
2113261	0	0	0	0	0	1
1224484	0	1	0	0	0	0
494699	1	0	0	0	0	0
447749	0	0	1	0	0	0
2104605	0	1	0	0	0	0
841817	2	2	1	0	1	1
762988	0	1	0	0	0	0
938883	0	1	0	0	0	0
98467	3	1	3	1	1	2
42689	0	0	0	0	1	2
349444	0	1	0	0	0	0
833161	0	0	0	0	1	1
2085129	1	0	0	0	0	0
2014956	1	0	0	0	0	0
1071546	1	1	0	0	2	1
938319	1	0	0	1	0	0
2106377	0	1	0	0	0	0
666658	0	0	0	0	1	1
2097721	0	1	0	0	0	1
231130	0	0	0	1	1	3
1071718	0	0	0	0	0	1
2125853	0	0	0	0	1	0
1155456	0	0	1	0	1	1
871721	0	0	0	0	1	0
845753	0	1	0	0	0	0
994755	0	0	0	0	0	1
2229411	0	0	0	0	1	0
1382503	1	1	0	1	1	0
121879	0	3	1	0	3	1
524603	1	1	0	0	0	0
2089065	0	0	0	0	0	1
119715	0	0	0	0	0	1
373640	1	0	0	0	0	0
147847	0	1	0	0	0	0
682622	0	0	0	1	2	1
17929	0	0	0	0	0	1
721746	1	0	0	1	0	0
2019158	0	0	0	0	1	1
92759	1	1	0	0	0	2
2118969	0	0	0	0	1	0
469515	0	0	0	0	0	1
2147101	0	0	0	0	0	1
857263	0	0	0	0	0	1
2127625	0	0	0	0	1	0
2138445	0	0	1	0	0	0
93841	0	1	0	0	0	0
922355	0	0	0	1	0	0
85185	0	1	0	0	0	0
66791	1	2	0	1	0	0
2165667	0	0	0	1	0	0
46061	0	2	0	0	1	1
84103	1	0	0	0	0	0
720492	1	0	0	1	0	0
335080	1	0	0	0	0	0
286218	1	0	0	0	0	0
75447	0	1	0	0	0	0
324260	0	1	0	0	0	0
896387	0	0	1	0	0	0
306948	0	0	0	0	0	1
343736	2	1	0	1	0	1
314350	0	0	0	0	1	0
2197735	1	1	0	0	0	0
264970	0	2	0	0	1	1
914217	1	0	1	0	0	0
1131354	1	0	0	1	0	0
2131561	0	0	1	0	0	0
39177	1	1	0	0	0	0
49997	1	1	0	1	0	0
895823	0	0	1	0	0	1
96695	0	0	0	0	1	0
246576	1	0	0	0	1	1
926291	1	0	0	0	0	0
79383	0	1	0	0	0	0
1122698	1	1	0	0	1	0
511493	0	0	0	0	1	1
237920	1	0	0	0	1	0
30521	1	1	0	0	2	1
934947	0	0	1	0	0	1
1152084	0	0	0	1	0	0
247658	0	0	0	0	0	2
2177005	0	0	0	0	0	1
1104304	0	1	1	0	0	1
1239303	0	0	1	0	0	1
1161885	0	0	1	0	1	1
797455	0	0	0	1	0	1
1083056	0	1	0	1	1	2
74820	1	2	0	0	1	1
962358	1	0	0	0	0	0
772898	0	1	0	0	1	0
893596	0	1	0	0	1	0
720037	0	1	0	0	0	0
667176	0	0	0	0	1	0
121942	1	0	0	0	0	0
832079	1	2	0	0	1	0
2293155	0	0	0	0	0	1
1335444	0	0	0	0	0	1
867628	1	1	0	0	0	0
955113	1	2	0	0	1	0
988326	1	0	0	0	0	0
1049843	0	0	0	0	1	1
2019613	0	1	0	0	0	1
1421518	0	0	2	0	0	0
555134	0	0	1	2	1	2
702725	0	1	0	0	0	0
732629	0	1	0	0	0	0
872348	0	0	0	0	0	1
1191789	0	0	1	0	0	0
1314196	1	1	0	0	0	0
1053152	1	0	0	0	0	0
1061808	0	0	1	0	0	0
1486971	0	0	0	0	1	0
2201734	1	0	0	0	0	0
1418209	0	0	0	0	0	2
2040861	0	0	0	0	1	1
100694	1	2	0	0	2	1
166241	0	0	1	0	0	0
2059882	0	0	0	1	0	0
645928	0	0	1	1	0	0
749941	1	1	0	0	0	1
967078	1	0	0	0	0	0
2051226	2	0	0	0	0	0
844671	0	1	1	1	2	2
411479	0	2	1	0	2	1
827359	1	2	0	0	2	1
760306	0	1	0	0	0	0
1193498	0	0	0	0	0	1
2087983	0	2	0	0	0	0
2258625	0	0	0	0	1	0
402823	0	2	0	0	0	0
525230	0	0	0	0	1	1
140963	0	1	0	1	1	0
753877	1	1	0	2	1	3
1039478	0	1	0	2	0	0
2133364	0	0	1	0	0	1
2250659	0	0	0	0	1	0
772271	0	1	1	0	0	2
2123626	0	0	0	0	1	0
616024	0	0	0	0	3	1
174176	0	0	1	0	0	0
188571	1	1	1	0	1	0
612025	0	0	0	0	1	0
2275216	0	0	1	0	0	0
2062109	0	0	1	1	0	0
329341	1	0	0	0	0	0
771189	0	2	0	0	1	1
13930	0	1	0	0	0	0
842444	0	1	0	0	1	0
178833	0	0	0	0	0	1
356391	0	0	0	0	1	0
1030822	0	0	0	0	0	1
2279873	0	0	1	0	0	0
5274	0	0	0	1	1	0
447122	0	0	0	0	0	1
2420	0	0	0	0	0	1
208737	1	0	0	0	0	0
776207	0	0	0	0	0	1
2252886	0	0	0	0	1	0
1036624	0	0	0	0	1	0
1338	2	0	1	1	3	1
1026886	0	0	0	0	1	0
2111034	0	0	0	0	0	1
1453131	0	0	1	0	1	0
2055852	0	0	0	0	0	1
161584	0	0	0	1	0	0
1009574	0	1	0	0	2	0
360327	0	1	0	0	0	0
1019939	0	1	1	1	2	1
2271907	0	0	1	0	0	0
2271280	0	0	1	0	0	0
2083357	1	1	0	0	0	0
1018857	0	0	1	0	0	0
568808	0	0	0	0	2	1
829852	0	0	0	1	0	0
379348	1	1	0	0	0	0
594776	2	0	0	0	1	0
2045487	0	1	0	0	0	2
1263044	0	0	0	0	0	1
2102378	0	0	0	0	1	0
2301121	0	0	0	0	0	1
333371	1	0	1	0	1	0
478798	0	0	0	0	1	0
1059581	0	1	0	0	0	0
1420436	0	0	1	0	0	0
140336	0	1	0	0	0	1
212673	1	1	0	1	0	0
2294237	0	0	0	0	0	1
73738	0	1	1	0	0	0
1031449	0	0	0	0	1	0
643701	0	1	0	0	0	0
617733	0	0	0	0	0	1
123024	0	1	0	2	0	0
701643	0	0	0	0	0	1
221329	1	0	0	0	0	0
886022	0	0	0	0	1	0
65082	0	0	0	1	0	0
2260852	0	0	0	0	1	0
151156	0	1	0	0	1	1
1042269	1	1	0	1	2	0
498274	1	0	0	0	0	0
2137990	0	0	1	0	0	0
56426	1	0	1	0	0	0
1403124	0	0	1	0	0	0
1481953	0	0	0	0	1	0
1050925	0	0	0	0	0	1
313895	0	0	0	0	1	0
2146646	0	0	0	0	0	1
1162967	0	0	0	0	1	0
28294	0	0	0	0	0	1
1550715	0	0	0	1	0	0
877366	0	0	0	0	0	1
296583	0	0	1	0	0	0
36950	0	0	0	0	1	0
729775	1	2	0	0	0	0
2302893	0	0	0	0	0	1
229985	0	0	0	0	1	0
287927	2	1	0	0	0	2
1134835	0	1	2	1	1	2
119088	1	1	1	1	0	1
2211472	0	1	0	0	0	1
7046	1	0	0	0	0	0
515492	0	1	0	0	0	2
656293	0	2	1	0	0	1
147220	1	3	3	1	1	3
630325	0	0	0	1	0	1
664949	1	1	0	0	0	1
309175	0	1	0	0	0	0
2144874	1	1	0	0	0	1
647637	1	0	0	1	0	0
2125398	0	0	0	0	1	0
882086	0	0	0	0	0	1
2022467	0	1	1	0	0	0
440238	0	0	0	0	0	1
742367	0	0	0	0	0	1
214445	0	0	0	0	0	1
2153530	0	1	0	0	0	0
26522	0	0	0	1	0	0
129908	0	2	0	0	1	0
35178	0	1	0	0	0	1
779155	0	0	0	1	0	0
845298	1	0	0	0	0	0
759679	0	1	0	0	0	1
110432	0	0	1	0	0	0
43834	1	2	0	0	1	3
468370	0	0	0	0	1	1
317831	0	1	0	1	0	0
2039779	0	0	0	0	0	1
955568	0	1	0	0	0	1
522376	0	1	0	0	0	3
97840	0	0	1	0	0	2
2199962	1	0	0	0	0	0
2207536	0	1	0	0	0	0
659147	0	0	0	1	1	0
71872	0	1	0	0	0	0
124890	0	1	0	0	0	0
273563	1	1	0	0	0	0
505064	0	0	0	1	0	0
927436	1	1	0	0	1	0
1075027	0	0	1	0	0	0
254087	1	0	0	0	0	0
235693	1	0	0	0	0	1
494244	0	0	0	0	0	1
2198880	1	0	0	0	0	0
937174	0	1	0	0	2	0
108660	0	0	1	0	0	0
660229	0	1	0	0	0	0
539688	0	1	0	0	0	0
512638	0	0	0	0	0	1
686197	0	1	1	0	0	1
1537041	1	0	0	0	0	0
914844	1	0	0	0	0	0
276417	1	0	0	0	0	2
303467	1	0	0	0	0	1
933238	0	0	0	0	1	0
717183	0	1	1	0	0	2
915926	0	0	1	0	0	0
69018	0	0	0	1	1	0
482734	1	0	0	0	1	0
293729	1	0	0	0	0	0
87412	1	1	0	2	0	0
690133	0	0	0	0	1	0
292647	0	0	1	0	1	0
76592	1	2	0	0	0	0
472996	0	0	0	0	1	0
941894	2	1	0	0	0	1
59280	0	1	0	0	0	0
256941	2	1	2	0	1	2
266679	0	0	0	0	1	2
311041	0	0	0	0	0	2
1357774	0	0	0	0	0	1
907270	0	1	0	0	0	0
2197108	0	0	0	0	1	0
67936	0	0	0	0	1	1
691215	0	2	0	0	0	0
1555435	0	0	1	0	0	0
2168123	0	0	0	1	0	0
49937	3	1	3	3	3	3
231405	0	1	0	0	1	0
928890	0	0	0	0	1	0
86814	0	1	0	0	0	0
356099	1	0	0	0	0	0
2082962	1	0	1	0	0	0
126347	0	1	0	0	0	0
832583	1	1	0	0	0	0
1014051	0	1	0	1	1	0
55510	2	3	1	0	1	1
336202	0	1	0	0	0	0
1510171	0	1	0	0	1	0
236978	0	0	0	0	1	0
1263439	0	0	0	0	0	1
30040	0	0	0	0	2	0
146244	2	1	0	0	1	2
537567	1	1	1	0	0	1
622728	0	0	0	0	1	0
2136819	0	0	1	0	0	1
261143	0	0	1	0	0	1
938946	1	0	0	0	0	0
337768	0	0	1	0	0	1
170409	3	1	1	2	2	3
2299956	0	0	0	0	0	1
953055	0	1	0	0	0	1
105145	1	1	0	0	0	0
2041863	0	1	0	1	1	0
987015	0	1	0	0	0	0
363238	2	0	0	2	2	0
48371	0	1	0	0	0	0
1259217	0	0	0	0	1	0
306464	0	0	0	0	1	0
771587	0	0	0	0	0	1
2075823	0	0	0	1	0	1
1021190	1	0	0	1	1	0
2143958	0	0	0	0	0	1
862321	0	0	0	0	1	0
2019264	0	0	0	0	0	1
615589	0	0	0	0	0	2
609970	0	0	0	1	0	0
2243182	0	0	0	0	1	0
2180881	0	0	0	0	0	1
978525	0	0	0	0	0	1
2257291	0	0	0	0	1	0
805547	2	0	0	0	0	2
2027754	0	0	1	0	0	0
385837	2	1	2	1	1	3
181770	0	0	0	0	1	2
2084528	1	0	0	0	0	0
795660	0	0	0	0	0	1
1272144	0	1	1	2	0	2
704757	0	0	0	0	1	0
2145524	0	0	0	0	0	1
2125627	0	0	0	0	1	0
344738	0	1	0	0	0	0
608450	0	0	0	1	0	0
78109	0	0	0	1	0	0
789918	0	0	0	1	0	0
977128	0	0	0	0	1	0
169012	0	0	0	1	0	0
98006	0	0	0	1	0	0
2020661	0	0	1	0	0	0
197230	0	0	0	0	1	0
1070779	0	0	1	0	1	1
202972	0	0	0	0	1	1
855182	0	0	0	0	1	1
131966	1	1	0	2	2	1
679456	0	1	0	0	1	0
2060363	1	0	0	1	0	0
2244748	0	0	0	0	1	0
560166	1	0	1	0	0	0
313603	1	0	1	0	0	1
951489	1	0	0	0	0	0
103748	3	1	1	0	3	3
2060194	0	0	0	1	0	0
921920	2	1	1	2	3	1
686426	0	2	0	1	1	0
2027585	0	0	1	0	0	0
246865	0	2	1	0	1	1
2209053	0	1	0	0	0	0
2042032	1	0	0	0	0	2
910559	1	0	0	0	1	0
2075992	1	1	1	0	1	0
196048	0	1	0	0	0	0
510700	0	0	1	0	0	0
2036290	0	0	0	0	0	1
470998	0	0	0	0	1	0
256	1	2	1	0	1	1
439694	2	1	1	2	1	0
658085	0	0	1	0	0	0
1571167	0	0	0	0	1	1
916178	0	1	0	0	0	0
944519	0	0	0	2	0	0
252607	0	1	0	0	0	0
1060723	0	1	0	0	0	0
476740	0	1	0	0	0	1
1137348	0	0	0	0	0	1
405734	0	1	2	2	1	0
2186454	0	1	0	0	0	0
218647	0	0	0	1	0	3
2251718	0	0	0	0	1	1
5875	2	3	1	0	2	3
987184	0	1	1	0	0	1
363069	0	1	0	0	0	1
147641	0	0	0	0	0	2
887960	0	0	1	0	0	1
296500	0	0	0	0	0	1
889188	0	0	0	0	1	0
2253115	0	0	0	0	1	1
387234	1	0	0	0	0	1
2167954	0	0	0	1	0	0
475051	1	1	2	0	3	2
1320044	0	0	1	0	0	0
903251	0	1	2	0	1	1
24298	1	2	0	0	0	0
1013882	1	0	0	0	0	0
69742	1	0	0	1	0	0
506355	0	0	1	0	0	0
112453	1	0	1	0	0	1
2201914	1	0	0	0	0	0
89639	1	0	1	0	1	0
837987	0	0	0	0	1	0
441091	0	0	1	0	0	0
2012294	0	0	1	0	1	1
355930	1	0	0	0	0	0
993985	1	1	0	0	0	0
2043260	0	0	1	0	0	0
903589	2	0	0	0	0	0
1022372	2	1	0	0	0	0
180373	0	0	0	0	1	0
2026357	0	1	1	0	0	1
999896	0	0	1	0	0	1
55679	0	0	0	0	0	2
120943	0	0	0	1	0	0
662430	0	0	0	0	1	1
2058966	0	0	0	1	0	0
868063	0	1	0	0	0	1
1344209	0	0	1	0	0	1
538964	0	0	0	0	0	1
762882	1	0	1	0	0	0
1069382	0	2	0	0	1	2
2033496	1	1	1	0	0	1
343510	0	0	0	1	0	0
2004817	1	0	0	1	1	0
916009	0	2	0	0	1	0
958674	0	0	1	0	0	0
37010	1	2	0	1	0	1
638188	0	1	0	0	0	0
927493	0	1	0	0	0	0
2124230	0	0	0	0	1	0
2025006	0	0	1	0	0	0
377470	1	0	0	1	0	0
133363	1	0	0	0	0	0
890539	0	0	0	0	0	1
218816	0	0	1	0	0	0
176151	0	1	0	0	0	2
2036121	0	0	0	0	1	1
410079	0	1	0	0	0	0
188740	2	2	0	3	0	2
979876	0	0	0	0	1	1
594464	0	0	0	0	0	1
1070441	1	0	0	0	0	0
168843	1	1	0	0	1	1
429730	0	0	0	0	2	0
957400	1	0	0	0	1	0
78447	0	0	0	0	0	1
2210450	0	1	0	0	0	0
463690	1	3	0	0	0	0
945916	0	0	0	0	0	1
736230	0	0	0	0	0	1
892136	0	0	1	0	0	0
15593	0	0	0	0	0	1
188909	0	0	0	0	0	1
2068853	0	1	0	1	0	1
222700	0	0	0	0	0	1
2275960	0	0	1	0	0	0
222869	0	1	0	0	1	1
78278	0	1	0	1	0	0
2034893	0	0	0	0	0	1
112238	0	1	0	0	0	1
971217	0	1	0	1	1	0
693442	0	1	0	0	0	0
398426	0	0	0	0	1	0
2034724	0	0	0	0	0	1
309258	1	1	0	0	2	2
1046614	1	0	0	0	1	2
90867	0	0	0	0	1	0
111056	0	1	1	2	0	2
133532	2	1	0	0	0	0
2277188	0	0	1	0	0	0
331857	0	0	0	1	0	0
176320	0	1	0	0	0	0
1528840	0	0	1	0	1	0
638357	0	0	0	0	1	0
1463330	0	0	0	0	1	0
1023769	0	1	0	0	0	0
2078617	0	0	0	1	0	1
496468	0	0	0	0	1	1
2178087	1	0	0	0	0	0
122171	1	0	0	0	2	0
1012654	0	0	2	0	0	0
1398066	0	0	0	0	1	0
2155242	0	1	0	1	0	0
2144127	0	0	0	0	0	1
419966	1	0	1	0	0	1
2146537	0	0	0	0	0	1
354702	0	0	2	0	0	1
782902	1	0	0	1	1	1
156131	2	2	1	1	0	1
1055319	0	0	0	0	1	1
133655	0	1	0	0	0	1
386006	0	0	0	0	0	1
2110167	0	0	0	0	0	1
145016	1	0	0	0	0	0
530428	1	1	0	0	0	2
217419	0	1	0	0	0	2
134760	0	0	1	0	1	1
2199504	1	0	0	0	0	0
2006214	0	0	0	0	0	1
2000641	2	2	0	0	1	2
1019962	0	0	0	0	1	1
551968	0	0	0	0	1	0
2290238	0	0	0	0	0	1
421025	1	0	0	0	0	0
239557	0	0	0	0	0	1
531656	0	0	0	0	0	1
832245	1	0	0	0	0	0
1482122	0	0	0	0	0	1
126685	1	0	0	1	0	0
2162212	1	0	0	0	0	0
878027	1	1	0	0	0	0
24129	0	1	0	0	0	0
381492	0	0	1	0	0	1
330291	0	0	0	0	1	0
1445245	0	0	0	0	1	0
668172	0	0	0	1	0	0
2096948	0	1	0	0	0	0
628639	0	0	0	0	0	1
125119	0	1	0	0	0	0
386175	0	1	0	1	0	0
2005278	0	0	0	0	1	1
1497121	0	0	0	0	0	3
995382	1	0	1	1	0	1
2166895	0	0	0	1	0	0
922089	0	0	0	1	0	0
77050	0	1	0	0	0	1
433783	0	0	0	1	0	0
1091735	0	1	0	0	0	0
1066634	0	0	0	0	0	1
56738	0	1	0	0	1	0
201744	0	2	1	0	1	0
1137517	0	0	0	0	0	1
68560	1	1	0	0	0	0
1349828	0	0	0	0	0	1
1041164	0	0	1	0	1	0
499047	0	0	0	0	0	1
31268	1	0	0	1	1	0
1508943	1	0	1	1	0	1
192885	0	0	0	0	1	0
11786	0	0	0	0	1	0
2279767	0	0	1	0	0	0
524517	0	0	1	0	0	0
705985	0	0	0	0	1	0
589781	0	1	0	0	1	2
1338467	0	0	1	0	0	0
771249	0	0	2	0	0	0
127621	0	2	0	1	0	0
950430	0	1	0	0	0	0
267990	1	0	0	0	0	1
404506	0	0	0	1	0	1
999604	0	0	1	0	0	0
945747	0	0	0	1	0	1
2151435	1	0	0	0	0	1
483587	0	0	0	0	0	2
2048710	0	0	0	0	0	1
406916	1	0	1	0	0	0
2054452	0	0	0	1	0	0
66625	0	0	0	0	1	0
1524618	0	0	1	0	0	0
489160	0	2	0	0	0	0
880483	1	0	0	0	0	0
1361	0	0	0	0	0	1
38407	0	0	0	2	0	0
1348892	0	0	1	0	0	0
940005	0	0	0	1	1	2
72198	0	1	0	0	0	0
1011257	2	1	0	0	2	3
444208	0	0	0	2	0	3
2009500	0	0	0	0	0	1
500813	0	0	0	0	0	1
764279	0	1	0	0	0	0
548851	0	1	0	0	0	1
1049239	0	1	0	0	0	0
2197569	1	0	0	0	0	0
204200	1	0	0	0	0	0
1037878	1	0	0	0	0	0
2124399	0	0	0	0	1	0
817200	0	2	0	0	0	0
684016	1	0	0	0	0	0
2059135	0	0	0	1	0	0
2019433	0	0	1	0	1	1
26064	1	0	0	0	0	0
927662	0	1	1	0	0	1
992926	1	0	0	0	0	0
916301	0	1	0	0	0	0
391287	0	0	1	1	1	0
235381	0	1	0	1	1	2
862152	0	0	0	1	0	0
91328	0	1	1	1	1	2
2245976	0	0	0	0	0	1
258349	0	0	2	0	0	2
933404	0	0	0	1	0	1
454141	0	0	0	1	0	0
459883	0	0	0	0	1	0
825106	0	0	0	0	1	1
379926	0	1	0	0	0	0
2234861	0	0	0	0	1	0
1028283	0	0	1	0	0	0
625138	2	0	0	1	2	1
753164	0	1	2	1	0	1
350357	1	0	0	0	0	1
333792	0	2	0	0	0	2
559874	0	0	0	1	0	0
2083131	1	1	1	0	0	0
466976	0	1	0	0	0	0
602662	0	0	0	1	0	0
2247204	0	0	0	0	1	0
489790	0	0	0	0	1	0
818428	0	0	0	0	1	0
557710	0	1	0	0	1	1
49768	1	1	0	0	0	0
109121	1	0	2	0	0	1
2018205	0	0	0	0	0	1
634381	0	0	0	1	0	0
2017867	0	0	0	0	0	1
932866	0	0	0	0	0	1
107555	0	1	0	0	0	1
2138216	0	0	1	0	0	0
774704	0	0	0	1	0	0
1072007	1	2	0	0	0	1
6044	0	0	0	1	0	0
788813	0	0	0	0	0	1
1216890	0	0	0	0	0	1
2126855	0	0	0	0	1	0
865438	0	0	0	0	0	1
303347	0	0	0	0	1	0
587371	0	0	1	1	0	0
107893	0	0	0	1	1	0
790977	0	0	1	0	1	1
910390	0	0	0	0	0	1
678105	0	0	0	1	0	1
700581	0	0	0	0	1	0
42629	0	0	0	0	1	0
723549	0	1	0	1	0	0
765507	0	1	0	0	0	0
776868	0	1	0	0	0	0
2084067	1	0	0	0	0	0
71308	1	0	0	0	0	0
2107373	0	0	0	0	0	1
1477608	0	0	0	0	0	1
448230	0	0	0	0	1	2
394081	0	0	0	1	0	0
469432	0	0	1	0	1	0
503561	2	3	3	0	2	2
194651	0	1	0	0	0	0
259915	0	0	0	0	0	1
1030739	2	0	0	0	0	1
162932	0	0	2	1	3	2
1062120	0	1	0	0	0	0
1512965	0	0	0	0	1	0
1555999	0	0	1	0	0	0
568579	0	1	0	0	0	1
491908	1	0	0	0	0	0
1578475	0	0	0	0	0	1
579894	1	0	0	0	1	0
18925	0	0	0	0	1	0
908870	0	1	0	0	0	1
2137280	0	0	1	0	0	0
600206	0	0	0	1	0	1
2040635	0	0	0	0	0	1
855013	0	0	0	0	0	1
1084596	0	0	0	0	0	1
1018396	0	0	0	0	0	1
369149	0	0	1	0	0	0
62649	0	1	0	0	0	0
6336	1	1	0	1	0	0
258687	0	1	0	0	0	0
2039407	2	0	0	0	0	1
204538	0	0	0	1	0	0
898737	0	0	1	1	2	1
240785	0	0	1	0	0	0
28812	0	0	0	1	1	0
2149869	0	0	0	0	0	1
2095720	0	1	0	0	0	0
184226	1	0	0	0	0	0
833473	0	0	0	0	1	0
2041571	0	0	0	0	0	1
150389	3	3	2	3	1	1
182062	0	1	2	0	0	1
1372258	0	0	0	0	0	1
723011	0	1	0	0	0	0
1549550	0	1	0	0	0	0
644866	1	1	0	0	2	1
166556	2	2	1	1	1	2
1031446	0	1	0	0	0	0
1011549	0	0	1	0	1	1
2057907	0	0	0	1	0	0
824508	1	0	0	0	0	0
443501	0	1	0	1	0	0
834824	1	0	0	0	0	0
1101453	0	0	1	0	0	0
2296149	0	0	0	0	0	1
1221404	0	0	0	0	1	0
18218	2	0	1	0	0	0
1431259	0	0	1	1	1	0
735600	0	0	0	1	1	1
886025	0	0	0	0	0	1
583349	1	0	0	0	0	1
949202	1	1	0	0	0	0
2210158	0	1	0	0	1	0
2004050	1	0	1	0	1	1
253543	1	0	0	0	0	0
906752	0	0	0	1	0	0
701640	0	0	0	0	0	2
424695	0	0	0	1	0	0
74992	0	0	0	1	0	1
38115	0	1	0	0	1	0
911495	0	0	0	1	0	0
2038010	0	0	0	0	0	1
945455	0	0	0	1	0	0
1513503	0	0	0	0	1	0
1059833	0	1	0	0	0	0
857638	0	0	0	0	0	1
557879	0	1	0	0	1	0
132596	0	0	0	0	0	2
2213905	0	1	0	0	0	0
624969	0	1	1	0	0	2
367921	1	1	0	0	0	0
2089211	0	0	0	0	0	1
342451	2	1	2	1	1	2
918634	0	1	0	0	0	0
416680	0	0	1	0	0	1
2087645	2	0	0	0	0	1
1271039	0	2	1	0	0	2
11079	1	1	1	0	0	1
2280474	0	0	1	0	0	0
2169059	0	0	0	1	0	0
2121820	0	0	0	0	1	0
375060	1	0	0	0	0	0
26233	0	0	1	1	0	0
1058267	0	0	0	1	1	0
2277818	0	0	1	0	0	0
1077288	0	0	1	0	0	0
1134062	0	1	0	0	0	0
1438398	0	1	0	0	0	1
1024307	0	1	1	0	0	0
627411	1	0	0	0	1	1
207701	0	1	0	0	1	0
1192	0	2	1	1	1	1
900134	0	0	0	0	0	1
234522	0	0	1	0	0	0
60714	0	0	0	0	2	3
2057031	0	0	0	0	0	1
1054045	0	0	1	1	1	1
2046715	0	0	0	0	0	1
2198797	1	0	0	0	0	0
382199	1	0	0	1	0	0
2256401	0	0	0	0	1	0
2015411	0	0	1	0	0	0
276142	0	0	1	0	1	0
2037226	0	0	0	0	0	2
902959	1	1	0	0	0	2
659144	0	0	0	1	0	0
997440	0	0	2	0	0	1
