,Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
80,3,81,051.0 085.0,19-4903CR-HY-061-0354-05100850-0300A-7,300,6.37,33.941,,26.672,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,6.37,6.34,33.941,26.67,140.2,0.61,,,,,,,,,,302,,,,,,,,
81,3,82,051.0 085.0,19-4903CR-HY-061-0354-05100850-0400A-7,400,5.54,34.041,,26.856,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,5.54,5.51,34.041,26.85,123.6,0.74,,,,,,,,,,403,,,,,,,,
82,3,83,051.0 085.0,19-4903CR-HY-061-0354-05100850-0488A-3,488,5.02,34.11,,26.972,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,488.0,5.02,4.98,34.11,26.97,113.1,0.85,,,,,,,,,,492,,,,,,,,
83,3,84,051.0 085.0,19-4903CR-HY-061-0354-05100850-0500A-7,500,4.97,34.113,,26.98,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,4.97,4.93,34.113,26.98,112.5,0.86,,,,,,,,,,504,,,,,,,,
84,3,85,051.0 085.0,19-4903CR-HY-061-0354-05100850-0600A-7,600,4.59,34.135,,27.041,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,4.59,4.54,34.135,27.04,107.3,0.97,,,,,,,,,,605,,,,,,,,
85,3,86,051.0 085.0,19-4903CR-HY-061-0354-05100850-0700A-7,700,4.31,34.151,,27.084,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,4.31,4.26,34.151,27.08,103.8,1.08,,,,,,,,,,706,,,,,,,,
86,3,87,051.0 085.0,19-4903CR-HY-061-0354-05100850-0789A-3,789,4.14,34.16,,27.11,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,789.0,4.14,4.08,34.16,27.11,102.0,1.17,,,,,,,,,,796,,,,,,,,
87,3,88,051.0 085.0,19-4903CR-HY-061-0354-05100850-0800A-7,800,4.11,34.169,,27.12,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.11,4.05,34.169,27.12,101.0,1.18,,,,,,,,,,807,,,,,,,,
88,3,89,051.0 085.0,19-4903CR-HY-061-0354-05100850-0900A-7,900,3.89,34.252,,27.209,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,3.89,3.82,34.252,27.2,93.2,1.28,,,,,,,,,,908,,,,,,,,
89,3,90,051.0 085.0,19-4903CR-HY-061-0354-05100850-1000A-7,1000,3.66,34.336,,27.3,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,3.66,3.59,34.336,27.3,85.1,1.37,,,,,,,,,,1009,,,,,,,,
90,3,91,051.0 085.0,19-4903CR-HY-061-0354-05100850-1100A-7,1100,3.43,34.421,,27.39,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.0,3.43,3.35,34.421,27.39,76.8,1.45,,,,,,,,,,1110,,,,,,,,
91,3,92,051.0 085.0,19-4903CR-HY-061-0354-05100850-1134A-3,1134,3.35,34.45,,27.421,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1134.0,3.35,3.27,34.45,27.42,74.0,1.47,,,,,,,,,,1144,,,,,,,,
92,4,93,050.0 095.0,19-4903CR-HY-061-1042-05000950-0000B-3,0,10.4,32.68,,25.074,,,,3,1.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,10.4,10.4,32.68,25.07,287.7,0.0,,,,,,,,,,0,,,,,,,,
93,4,94,050.0 095.0,19-4903CR-HY-061-1042-05000950-0008A-3,8,10.22,32.7,,25.12,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,8.0,10.22,10.22,32.7,25.12,283.5,0.02,,,,,,,,,,8,,,,,,,,
94,4,95,050.0 095.0,19-4903CR-HY-061-1042-05000950-0010A-7,10,10.2,32.694,,25.119,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,10.2,10.2,32.694,25.11,283.7,0.02,,,,,,,,,,10,,,,,,,,
95,4,96,050.0 095.0,19-4903CR-HY-061-1042-05000950-0019A-3,19,10.14,32.66,,25.103,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,19.0,10.14,10.14,32.66,25.1,285.4,0.05,,,,,,,,,,19,,,,,,,,
96,4,97,050.0 095.0,19-4903CR-HY-061-1042-05000950-0020A-7,20,10.14,32.657,,25.1,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,10.14,10.14,32.657,25.1,285.7,0.05,,,,,,,,,,20,,,,,,,,
97,4,98,050.0 095.0,19-4903CR-HY-061-1042-05000950-0030A-7,30,10.07,32.641,,25.1,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,10.07,10.07,32.641,25.1,285.9,0.08,,,,,,,,,,30,,,,,,,,
98,4,99,050.0 095.0,19-4903CR-HY-061-1042-05000950-0040A-3,40,9.97,,,,,,,3,2.0,,,9.0,9,9,9.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,40.0,9.97,9.97,,,,0.11,,,,,,,,,,40,,,,,,,,
99,4,100,050.0 095.0,19-4903CR-HY-061-1042-05000950-0050A-7,50,9.72,32.699,,25.203,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,9.72,9.71,32.699,25.2,276.5,0.14,,,,,,,,,,50,,,,,,,,
100,4,101,050.0 095.0,19-4903CR-HY-061-1042-05000950-0062A-3,62,9.42,32.79,,25.323,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,62.0,9.42,9.41,32.79,25.32,265.2,0.17,,,,,,,,,,62,,,,,,,,
101,4,102,050.0 095.0,19-4903CR-HY-061-1042-05000950-0075A-7,75,9.32,32.967,,25.477,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,9.32,9.31,32.967,25.47,250.8,0.2,,,,,,,,,,75,,,,,,,,
102,4,103,050.0 095.0,19-4903CR-HY-061-1042-05000950-0084A-3,84,9.27,33.1,,25.59,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,84.0,9.27,9.26,33.1,25.59,240.3,0.23,,,,,,,,,,84,,,,,,,,
103,4,104,050.0 095.0,19-4903CR-HY-061-1042-05000950-0100A-7,100,9.02,33.286,,25.775,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,9.02,9.01,33.286,25.77,223.0,0.26,,,,,,,,,,101,,,,,,,,
104,4,105,050.0 095.0,19-4903CR-HY-061-1042-05000950-0125A-7,125,8.6,33.533,,26.034,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,8.6,8.59,33.533,26.03,198.8,0.32,,,,,,,,,,126,,,,,,,,
105,4,106,050.0 095.0,19-4903CR-HY-061-1042-05000950-0127A-3,127,8.56,33.55,,26.053,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,127.0,8.56,8.55,33.55,26.05,197.0,0.32,,,,,,,,,,128,,,,,,,,
106,4,107,050.0 095.0,19-4903CR-HY-061-1042-05000950-0150A-7,150,8.32,33.746,,26.244,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,8.32,8.3,33.746,26.24,179.3,0.36,,,,,,,,,,151,,,,,,,,
107,4,108,050.0 095.0,19-4903CR-HY-061-1042-05000950-0164A-3,164,8.18,33.84,,26.339,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,164.0,8.18,8.16,33.84,26.33,170.5,0.39,,,,,,,,,,165,,,,,,,,
108,4,109,050.0 095.0,19-4903CR-HY-061-1042-05000950-0200A-7,200,7.71,33.863,,26.426,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,7.71,7.69,33.863,26.42,162.7,0.45,,,,,,,,,,201,,,,,,,,
109,4,110,050.0 095.0,19-4903CR-HY-061-1042-05000950-0242A-3,242,7.16,33.89,,26.526,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,242.0,7.16,7.14,33.89,26.52,153.7,0.51,,,,,,,,,,244,,,,,,,,
110,4,111,050.0 095.0,19-4903CR-HY-061-1042-05000950-0250A-7,250,7.08,33.893,,26.539,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,7.08,7.06,33.893,26.53,152.5,0.53,,,,,,,,,,252,,,,,,,,
111,4,112,050.0 095.0,19-4903CR-HY-061-1042-05000950-0300A-7,300,6.61,33.91,,26.616,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,6.61,6.58,33.91,26.61,145.7,0.6,,,,,,,,,,302,,,,,,,,
112,4,113,050.0 095.0,19-4903CR-HY-061-1042-05000950-0329A-3,329,6.38,33.75,,26.521,,,,3,2.0,,2.0,8.0,9,9,8.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,329.0,6.38,6.35,33.75,,,0.64,,,,,,,,,,331,,,,,,,,
113,4,114,050.0 095.0,19-4903CR-HY-061-1042-05000950-0400A-7,400,5.79,33.955,,26.757,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,5.79,5.76,33.955,26.75,133.1,0.74,,,,,,,,,,403,,,,,,,,
114,4,115,050.0 095.0,19-4903CR-HY-061-1042-05000950-0492A-3,492,5.14,34.0,,26.871,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,492.0,5.14,5.1,34.0,26.87,122.8,0.86,,,,,,,,,,496,,,,,,,,
115,4,116,050.0 095.0,19-4903CR-HY-061-1042-05000950-0500A-7,500,5.1,34.01,,26.884,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,5.1,5.06,34.01,26.88,121.7,0.87,,,,,,,,,,504,,,,,,,,
116,4,117,050.0 095.0,19-4903CR-HY-061-1042-05000950-0600A-7,600,4.65,34.128,,27.028,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,4.65,4.6,34.128,27.02,108.6,0.98,,,,,,,,,,605,,,,,,,,
117,4,118,050.0 095.0,19-4903CR-HY-061-1042-05000950-0700A-7,700,4.31,34.245,,27.159,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,4.31,4.26,34.245,27.15,96.8,1.09,,,,,,,,,,706,,,,,,,,
118,4,119,050.0 095.0,19-4903CR-HY-061-1042-05000950-0739A-3,739,4.21,34.29,,27.205,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,739.0,4.21,4.15,34.29,27.2,92.7,1.12,,,,,,,,,,745,,,,,,,,
119,4,120,050.0 095.0,19-4903CR-HY-061-1042-05000950-0800A-7,800,4.07,34.309,,27.236,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.07,4.01,34.309,27.23,90.2,1.18,,,,,,,,,,807,,,,,,,,
120,4,121,050.0 095.0,19-4903CR-HY-061-1042-05000950-0900A-7,900,3.83,34.34,,27.285,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,3.83,3.76,34.34,27.28,85.9,1.27,,,,,,,,,,908,,,,,,,,
121,4,122,050.0 095.0,19-4903CR-HY-061-1042-05000950-1000A-7,1000,3.59,34.372,,27.335,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,3.59,3.52,34.372,27.33,81.6,1.35,,,,,,,,,,1009,,,,,,,,
122,4,123,050.0 095.0,19-4903CR-HY-061-1042-05000950-1085A-3,1085,3.39,34.4,,27.377,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1085.0,3.39,3.31,34.4,27.37,77.8,1.42,,,,,,,,,,1095,,,,,,,,
123,5,124,050.0 104.0,19-4903CR-HY-061-1706-05001040-0000B-3,0,10.5,32.75,,25.111,,,,3,1.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,10.5,10.5,32.75,25.11,284.2,0.0,,,,,,,,,,0,,,,,,,,
124,5,125,050.0 104.0,19-4903CR-HY-061-1706-05001040-0008A-3,8,10.52,32.75,,25.108,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,8.0,10.52,10.52,32.75,25.1,284.7,0.02,,,,,,,,,,8,,,,,,,,
125,5,126,050.0 104.0,19-4903CR-HY-061-1706-05001040-0010A-7,10,10.51,32.748,,25.108,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,10.51,10.51,32.748,25.1,284.7,0.02,,,,,,,,,,10,,,,,,,,
126,5,127,050.0 104.0,19-4903CR-HY-061-1706-05001040-0019A-3,19,10.48,32.74,,25.107,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,19.0,10.48,10.48,32.74,25.1,285.0,0.05,,,,,,,,,,19,,,,,,,,
127,5,128,050.0 104.0,19-4903CR-HY-061-1706-05001040-0020A-7,20,10.47,32.74,,25.109,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,10.47,10.47,32.74,25.1,284.8,0.05,,,,,,,,,,20,,,,,,,,
128,5,129,050.0 104.0,19-4903CR-HY-061-1706-05001040-0030A-7,30,10.34,32.737,,25.129,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,10.34,10.34,32.737,25.12,283.1,0.08,,,,,,,,,,30,,,,,,,,
129,5,130,050.0 104.0,19-4903CR-HY-061-1706-05001040-0037A-3,37,10.2,,,,,,,3,2.0,,,9.0,9,9,9.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,37.0,10.2,10.2,,,,0.1,,,,,,,,,,37,,,,,,,,
130,5,131,050.0 104.0,19-4903CR-HY-061-1706-05001040-0050A-7,50,9.85,32.738,,25.212,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,9.85,9.84,32.738,25.21,275.6,0.14,,,,,,,,,,50,,,,,,,,
131,5,132,050.0 104.0,19-4903CR-HY-061-1706-05001040-0055A-3,55,9.7,32.74,,25.238,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,55.0,9.7,9.69,32.74,25.23,273.2,0.15,,,,,,,,,,55,,,,,,,,
132,5,133,050.0 104.0,19-4903CR-HY-061-1706-05001040-0071A-3,71,9.29,32.74,,25.305,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,71.0,9.29,9.28,32.74,25.3,267.1,0.19,,,,,,,,,,71,,,,,,,,
133,5,134,050.0 104.0,19-4903CR-HY-061-1706-05001040-0075A-7,75,9.2,32.791,,25.359,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,9.2,9.19,32.791,25.35,262.1,0.2,,,,,,,,,,75,,,,,,,,
134,5,135,050.0 104.0,19-4903CR-HY-061-1706-05001040-0100A-3,100,9.35,33.42,,25.827,,,,3,2.0,8.0,2.0,,9,9,8.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,9.35,,33.42,,,0.26,,,,,,,,,,101,,,,,,,,
135,5,136,050.0 104.0,19-4903CR-HY-061-1706-05001040-0125A-7,125,8.28,33.565,,26.108,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,8.28,8.27,33.565,26.1,191.7,0.31,,,,,,,,,,126,,,,,,,,
136,5,137,050.0 104.0,19-4903CR-HY-061-1706-05001040-0128A-3,128,8.24,33.62,,26.157,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,128.0,8.24,8.23,33.62,26.15,187.1,0.32,,,,,,,,,,129,,,,,,,,
137,5,138,050.0 104.0,19-4903CR-HY-061-1706-05001040-0150A-7,150,7.95,33.724,,26.281,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,7.95,7.94,33.724,26.28,175.6,0.36,,,,,,,,,,151,,,,,,,,
138,5,139,050.0 104.0,19-4903CR-HY-061-1706-05001040-0191A-3,191,7.5,33.78,,26.391,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,191.0,7.5,7.48,33.78,26.39,165.8,0.43,,,,,,,,,,192,,,,,,,,
139,5,140,050.0 104.0,19-4903CR-HY-061-1706-05001040-0200A-7,200,7.42,33.807,,26.424,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,7.42,7.4,33.807,26.42,162.8,0.44,,,,,,,,,,201,,,,,,,,
140,5,141,050.0 104.0,19-4903CR-HY-061-1706-05001040-0250A-7,250,6.98,33.938,,26.588,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,6.98,6.96,33.938,26.58,147.8,0.52,,,,,,,,,,252,,,,,,,,
141,5,142,050.0 104.0,19-4903CR-HY-061-1706-05001040-0255A-3,255,6.94,33.95,,26.603,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,255.0,6.94,6.92,33.95,26.6,146.4,0.53,,,,,,,,,,257,,,,,,,,
142,5,143,050.0 104.0,19-4903CR-HY-061-1706-05001040-0300A-7,300,6.54,33.988,,26.687,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,6.54,6.51,33.988,26.68,139.0,0.59,,,,,,,,,,302,,,,,,,,
143,5,144,050.0 104.0,19-4903CR-HY-061-1706-05001040-0380A-3,380,5.86,34.0,,26.784,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,380.0,5.86,5.83,34.0,26.78,130.4,0.7,,,,,,,,,,383,,,,,,,,
144,5,145,050.0 104.0,19-4903CR-HY-061-1706-05001040-0400A-7,400,5.77,34.012,,26.805,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,5.77,5.74,34.012,26.8,128.6,0.73,,,,,,,,,,403,,,,,,,,
145,5,146,050.0 104.0,19-4903CR-HY-061-1706-05001040-0500A-7,500,5.3,34.075,,26.912,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,5.3,5.26,34.075,26.91,119.3,0.85,,,,,,,,,,504,,,,,,,,
146,5,147,050.0 104.0,19-4903CR-HY-061-1706-05001040-0600A-7,600,4.83,34.141,,27.019,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,4.83,4.78,34.141,27.01,109.7,0.96,,,,,,,,,,605,,,,,,,,
147,5,148,050.0 104.0,19-4903CR-HY-061-1706-05001040-0700A-7,700,4.36,34.211,,27.127,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,4.36,4.31,34.211,27.12,99.9,1.07,,,,,,,,,,706,,,,,,,,
148,5,149,050.0 104.0,19-4903CR-HY-061-1706-05001040-0755A-3,755,4.1,34.25,,27.185,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,755.0,4.1,4.04,34.25,27.18,94.5,1.12,,,,,,,,,,761,,,,,,,,
149,6,150,049.0 114.0,19-4903CR-HY-062-0036-04901140-0000B-3,0,11.6,32.88,,25.017,,,,3,1.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,11.6,11.6,32.88,25.01,293.1,0.0,,,,,,,,,,0,,,,,,,,
150,6,151,049.0 114.0,19-4903CR-HY-062-0036-04901140-0009A-3,9,11.69,32.86,,24.986,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.0,11.69,11.69,32.86,24.98,296.4,0.02,,,,,,,,,,9,,,,,,,,
151,6,152,049.0 114.0,19-4903CR-HY-062-0036-04901140-0010A-7,10,11.69,32.86,,24.986,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,11.69,11.69,32.86,24.98,296.4,0.02,,,,,,,,,,10,,,,,,,,
152,6,153,049.0 114.0,19-4903CR-HY-062-0036-04901140-0020A-7,20,11.66,32.86,,24.991,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,11.66,11.66,32.86,24.99,296.1,0.05,,,,,,,,,,20,,,,,,,,
153,6,154,049.0 114.0,19-4903CR-HY-062-0036-04901140-0023A-3,23,11.64,32.86,,24.995,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,23.0,11.64,11.64,32.86,24.99,295.8,0.06,,,,,,,,,,23,,,,,,,,
154,6,155,049.0 114.0,19-4903CR-HY-062-0036-04901140-0030A-7,30,11.64,32.863,,24.998,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,11.64,11.64,32.863,24.99,295.7,0.08,,,,,,,,,,30,,,,,,,,
155,6,156,049.0 114.0,19-4903CR-HY-062-0036-04901140-0047A-3,47,11.64,32.88,,25.011,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,47.0,11.64,11.63,32.88,25.01,294.8,0.13,,,,,,,,,,47,,,,,,,,
156,6,157,049.0 114.0,19-4903CR-HY-062-0036-04901140-0050A-7,50,11.61,32.882,,25.018,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,11.61,11.6,32.882,25.01,294.2,0.14,,,,,,,,,,50,,,,,,,,
157,6,158,049.0 114.0,19-4903CR-HY-062-0036-04901140-0071A-3,71,11.36,32.9,,25.078,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,71.0,11.36,11.35,32.9,25.07,289.0,0.2,,,,,,,,,,71,,,,,,,,
158,6,159,049.0 114.0,19-4903CR-HY-062-0036-04901140-0075A-7,75,11.18,32.927,,25.132,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,11.18,11.17,32.927,25.13,284.0,0.22,,,,,,,,,,75,,,,,,,,
159,6,160,049.0 114.0,19-4903CR-HY-062-0036-04901140-0094A-3,94,10.2,33.1,,25.437,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,94.0,10.2,10.19,33.1,25.43,255.2,0.27,,,,,,,,,,94,,,,,,,,
160,6,161,049.0 114.0,19-4903CR-HY-062-0036-04901140-0100A-7,100,9.9,33.165,,25.538,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,9.9,9.89,33.165,25.53,245.7,0.28,,,,,,,,,,101,,,,,,,,
161,6,162,049.0 114.0,19-4903CR-HY-062-0036-04901140-0125A-7,125,8.83,33.425,,25.914,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,8.83,8.82,33.425,25.91,210.2,0.34,,,,,,,,,,126,,,,,,,,
162,6,163,049.0 114.0,19-4903CR-HY-062-0036-04901140-0141A-3,141,8.29,33.58,,26.118,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,141.0,8.29,8.28,33.58,26.11,191.1,0.37,,,,,,,,,,142,,,,,,,,
